Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,satisfaction
109011,Female,Loyal Customer,56,Business travel,Business,781,satisfied
31696,Female,disloyal Customer,44,Business travel,Eco,462,neutral or dissatisfied
64051,Male,Loyal Customer,47,Business travel,Business,1651,satisfied
125754,Male,Loyal Customer,37,Business travel,Business,2128,satisfied
100529,Female,Loyal Customer,63,Personal Travel,Eco,580,neutral or dissatisfied
70289,Male,disloyal Customer,24,Business travel,Eco,452,satisfied
70512,Female,Loyal Customer,21,Personal Travel,Eco,867,neutral or dissatisfied
116720,Female,Loyal Customer,34,Business travel,Eco Plus,337,neutral or dissatisfied
127183,Female,disloyal Customer,48,Business travel,Eco Plus,646,neutral or dissatisfied
6232,Male,disloyal Customer,22,Business travel,Business,594,satisfied
82844,Male,Loyal Customer,37,Business travel,Business,3033,satisfied
51271,Female,disloyal Customer,41,Business travel,Business,89,neutral or dissatisfied
53076,Female,Loyal Customer,27,Business travel,Eco Plus,1208,neutral or dissatisfied
6618,Male,Loyal Customer,34,Personal Travel,Eco Plus,607,neutral or dissatisfied
36806,Female,Loyal Customer,58,Personal Travel,Eco Plus,2611,neutral or dissatisfied
72306,Male,Loyal Customer,31,Personal Travel,Eco,919,neutral or dissatisfied
86125,Female,Loyal Customer,52,Business travel,Business,226,satisfied
3473,Male,Loyal Customer,49,Business travel,Business,3472,neutral or dissatisfied
52037,Female,Loyal Customer,35,Business travel,Eco Plus,328,satisfied
28830,Female,Loyal Customer,27,Business travel,Eco,679,satisfied
47456,Female,Loyal Customer,32,Personal Travel,Eco,590,neutral or dissatisfied
114154,Male,Loyal Customer,43,Business travel,Business,2540,satisfied
46868,Male,disloyal Customer,42,Business travel,Eco,737,satisfied
52083,Female,Loyal Customer,31,Business travel,Eco,438,satisfied
106511,Female,Loyal Customer,58,Business travel,Business,2113,satisfied
36483,Male,Loyal Customer,55,Business travel,Business,1237,satisfied
86740,Female,Loyal Customer,39,Business travel,Business,3662,satisfied
92877,Female,Loyal Customer,54,Business travel,Business,302,neutral or dissatisfied
126246,Male,Loyal Customer,61,Business travel,Eco,200,satisfied
113125,Male,Loyal Customer,40,Business travel,Business,3969,satisfied
78922,Female,Loyal Customer,47,Business travel,Business,501,satisfied
127647,Male,Loyal Customer,35,Personal Travel,Eco,1773,neutral or dissatisfied
12223,Male,Loyal Customer,65,Personal Travel,Business,190,neutral or dissatisfied
87375,Male,Loyal Customer,39,Business travel,Business,3974,satisfied
36514,Male,Loyal Customer,24,Business travel,Business,1010,satisfied
91148,Female,Loyal Customer,52,Personal Travel,Eco,250,neutral or dissatisfied
84526,Male,Loyal Customer,45,Business travel,Business,2486,satisfied
16498,Female,Loyal Customer,33,Business travel,Business,246,satisfied
803,Female,Loyal Customer,42,Business travel,Business,3761,neutral or dissatisfied
56331,Male,Loyal Customer,56,Business travel,Business,2907,satisfied
73928,Male,Loyal Customer,55,Business travel,Business,2342,neutral or dissatisfied
48451,Male,disloyal Customer,24,Business travel,Eco,763,satisfied
92916,Female,Loyal Customer,74,Business travel,Eco,151,neutral or dissatisfied
71575,Female,disloyal Customer,28,Business travel,Business,1197,satisfied
80795,Female,Loyal Customer,56,Business travel,Business,2301,satisfied
33824,Female,Loyal Customer,47,Business travel,Eco Plus,1521,satisfied
124323,Female,Loyal Customer,7,Personal Travel,Eco,255,neutral or dissatisfied
12079,Male,Loyal Customer,39,Business travel,Eco Plus,376,neutral or dissatisfied
13207,Female,Loyal Customer,46,Business travel,Business,3077,satisfied
100439,Male,Loyal Customer,50,Business travel,Eco Plus,1912,neutral or dissatisfied
72383,Male,disloyal Customer,22,Business travel,Eco,1119,neutral or dissatisfied
29656,Male,Loyal Customer,36,Personal Travel,Eco,1533,satisfied
44096,Female,disloyal Customer,22,Business travel,Eco,408,neutral or dissatisfied
65500,Male,Loyal Customer,53,Business travel,Business,1303,satisfied
96256,Male,Loyal Customer,63,Personal Travel,Eco,460,neutral or dissatisfied
43755,Male,Loyal Customer,22,Business travel,Business,2446,satisfied
91822,Male,Loyal Customer,52,Business travel,Business,590,satisfied
124399,Male,Loyal Customer,60,Personal Travel,Eco Plus,808,neutral or dissatisfied
93779,Female,disloyal Customer,24,Business travel,Eco,1249,neutral or dissatisfied
9635,Female,Loyal Customer,36,Business travel,Business,199,satisfied
123315,Female,Loyal Customer,23,Business travel,Eco Plus,468,neutral or dissatisfied
111694,Female,Loyal Customer,43,Business travel,Business,495,satisfied
86552,Male,Loyal Customer,57,Business travel,Business,3107,satisfied
71619,Female,disloyal Customer,22,Business travel,Eco,1182,neutral or dissatisfied
75359,Female,Loyal Customer,46,Business travel,Business,2504,satisfied
102495,Female,Loyal Customer,12,Personal Travel,Eco,226,neutral or dissatisfied
81972,Male,Loyal Customer,47,Business travel,Business,1535,satisfied
121809,Female,Loyal Customer,50,Business travel,Business,449,satisfied
86206,Female,Loyal Customer,54,Business travel,Business,1573,neutral or dissatisfied
101538,Male,Loyal Customer,51,Personal Travel,Eco,345,neutral or dissatisfied
122603,Female,disloyal Customer,26,Business travel,Eco,728,neutral or dissatisfied
20420,Female,Loyal Customer,62,Business travel,Eco,299,neutral or dissatisfied
85154,Male,Loyal Customer,50,Business travel,Business,2728,satisfied
175,Male,disloyal Customer,36,Business travel,Business,227,neutral or dissatisfied
89864,Male,Loyal Customer,41,Business travel,Business,2104,satisfied
46146,Female,Loyal Customer,40,Business travel,Eco,516,neutral or dissatisfied
129334,Male,Loyal Customer,37,Business travel,Business,2475,satisfied
5944,Female,Loyal Customer,42,Business travel,Business,2267,satisfied
76126,Female,Loyal Customer,29,Business travel,Business,689,satisfied
93892,Male,disloyal Customer,18,Business travel,Eco,590,neutral or dissatisfied
44577,Female,Loyal Customer,70,Business travel,Business,2625,satisfied
50470,Male,Loyal Customer,33,Business travel,Business,2076,satisfied
25041,Female,Loyal Customer,54,Business travel,Eco Plus,907,neutral or dissatisfied
114876,Female,Loyal Customer,34,Business travel,Business,1782,satisfied
92470,Female,Loyal Customer,48,Business travel,Eco,1892,neutral or dissatisfied
88927,Male,Loyal Customer,46,Business travel,Business,3098,satisfied
20485,Female,Loyal Customer,42,Business travel,Eco,139,satisfied
13186,Male,disloyal Customer,36,Business travel,Eco,542,neutral or dissatisfied
66837,Female,Loyal Customer,47,Business travel,Business,731,neutral or dissatisfied
14078,Female,Loyal Customer,42,Business travel,Eco,425,neutral or dissatisfied
95788,Male,Loyal Customer,28,Personal Travel,Eco,181,neutral or dissatisfied
123731,Male,Loyal Customer,24,Personal Travel,Eco Plus,214,neutral or dissatisfied
35017,Female,Loyal Customer,27,Business travel,Business,2559,neutral or dissatisfied
85659,Female,Loyal Customer,18,Personal Travel,Business,903,neutral or dissatisfied
79888,Male,Loyal Customer,47,Business travel,Eco,1089,neutral or dissatisfied
5464,Male,Loyal Customer,41,Personal Travel,Eco,287,neutral or dissatisfied
39738,Male,Loyal Customer,36,Personal Travel,Eco,320,neutral or dissatisfied
44641,Female,disloyal Customer,29,Business travel,Eco,67,satisfied
99970,Male,Loyal Customer,66,Personal Travel,Eco,888,neutral or dissatisfied
2144,Female,Loyal Customer,18,Personal Travel,Eco Plus,431,neutral or dissatisfied
37406,Female,Loyal Customer,38,Business travel,Business,3828,satisfied
114867,Female,Loyal Customer,41,Business travel,Business,3941,satisfied
38065,Male,Loyal Customer,48,Business travel,Business,3783,neutral or dissatisfied
93638,Female,Loyal Customer,19,Personal Travel,Eco,577,neutral or dissatisfied
15898,Male,Loyal Customer,51,Business travel,Eco,378,neutral or dissatisfied
30635,Female,Loyal Customer,51,Business travel,Business,3866,satisfied
40180,Female,disloyal Customer,43,Business travel,Eco,531,neutral or dissatisfied
16991,Male,Loyal Customer,31,Business travel,Business,843,satisfied
42312,Male,Loyal Customer,16,Personal Travel,Eco,838,neutral or dissatisfied
95176,Female,Loyal Customer,59,Personal Travel,Eco,248,neutral or dissatisfied
116909,Male,Loyal Customer,44,Business travel,Business,338,satisfied
58744,Male,Loyal Customer,50,Business travel,Business,1537,satisfied
41174,Female,Loyal Customer,57,Business travel,Eco Plus,429,neutral or dissatisfied
126222,Female,Loyal Customer,51,Business travel,Eco,650,neutral or dissatisfied
3566,Female,disloyal Customer,26,Business travel,Eco,227,neutral or dissatisfied
63167,Male,Loyal Customer,42,Business travel,Business,337,satisfied
10319,Male,Loyal Customer,46,Business travel,Business,140,satisfied
101081,Male,Loyal Customer,13,Personal Travel,Business,1069,neutral or dissatisfied
41115,Female,Loyal Customer,62,Business travel,Business,224,satisfied
124449,Female,disloyal Customer,38,Business travel,Business,980,neutral or dissatisfied
49602,Male,Loyal Customer,51,Business travel,Business,308,satisfied
66077,Male,Loyal Customer,27,Personal Travel,Eco,1055,neutral or dissatisfied
8549,Male,disloyal Customer,27,Business travel,Business,109,satisfied
64222,Female,disloyal Customer,42,Business travel,Business,1660,neutral or dissatisfied
8840,Male,Loyal Customer,55,Personal Travel,Eco Plus,522,neutral or dissatisfied
78348,Male,Loyal Customer,53,Personal Travel,Eco,1547,neutral or dissatisfied
101407,Female,Loyal Customer,16,Personal Travel,Eco,486,neutral or dissatisfied
7346,Female,Loyal Customer,70,Personal Travel,Eco,606,satisfied
96080,Male,Loyal Customer,68,Personal Travel,Eco,795,neutral or dissatisfied
47423,Male,Loyal Customer,68,Business travel,Business,1678,satisfied
59361,Male,Loyal Customer,58,Business travel,Business,2615,neutral or dissatisfied
3561,Female,Loyal Customer,41,Business travel,Eco,227,neutral or dissatisfied
50645,Female,Loyal Customer,45,Personal Travel,Eco,250,neutral or dissatisfied
57560,Male,Loyal Customer,28,Business travel,Business,1597,satisfied
64952,Male,Loyal Customer,44,Business travel,Business,224,satisfied
83826,Male,Loyal Customer,44,Business travel,Eco,425,neutral or dissatisfied
91612,Male,disloyal Customer,27,Business travel,Business,1199,satisfied
89836,Female,disloyal Customer,30,Business travel,Business,2039,neutral or dissatisfied
82690,Male,Loyal Customer,29,Business travel,Business,2457,satisfied
105740,Female,disloyal Customer,20,Business travel,Eco,925,neutral or dissatisfied
7090,Male,disloyal Customer,20,Business travel,Eco,273,neutral or dissatisfied
60654,Male,disloyal Customer,23,Business travel,Eco,1620,neutral or dissatisfied
115761,Male,Loyal Customer,47,Business travel,Eco,325,neutral or dissatisfied
75020,Female,disloyal Customer,37,Business travel,Business,236,neutral or dissatisfied
96222,Female,Loyal Customer,57,Business travel,Eco,546,neutral or dissatisfied
30347,Female,Loyal Customer,28,Personal Travel,Eco Plus,391,neutral or dissatisfied
68316,Male,Loyal Customer,41,Business travel,Business,2165,satisfied
8186,Male,disloyal Customer,22,Business travel,Eco,335,neutral or dissatisfied
23451,Female,Loyal Customer,54,Business travel,Eco,576,neutral or dissatisfied
110017,Male,disloyal Customer,25,Business travel,Eco,742,neutral or dissatisfied
80781,Female,Loyal Customer,69,Personal Travel,Business,692,neutral or dissatisfied
37163,Male,Loyal Customer,62,Personal Travel,Eco,1046,neutral or dissatisfied
70927,Female,disloyal Customer,20,Business travel,Eco,612,neutral or dissatisfied
6723,Male,disloyal Customer,23,Business travel,Business,403,satisfied
85798,Male,Loyal Customer,46,Business travel,Business,1792,satisfied
73361,Male,Loyal Customer,39,Business travel,Business,3222,satisfied
56810,Female,disloyal Customer,23,Business travel,Eco,1605,neutral or dissatisfied
85508,Male,Loyal Customer,43,Personal Travel,Eco,332,neutral or dissatisfied
15508,Female,Loyal Customer,35,Personal Travel,Eco,164,neutral or dissatisfied
119010,Female,Loyal Customer,27,Personal Travel,Eco,459,neutral or dissatisfied
42563,Male,Loyal Customer,42,Business travel,Business,95,neutral or dissatisfied
83119,Female,Loyal Customer,29,Personal Travel,Eco,957,neutral or dissatisfied
13607,Female,Loyal Customer,52,Business travel,Eco Plus,106,neutral or dissatisfied
3711,Male,Loyal Customer,9,Personal Travel,Eco,427,neutral or dissatisfied
125919,Male,Loyal Customer,40,Personal Travel,Eco,992,neutral or dissatisfied
127083,Male,Loyal Customer,54,Business travel,Eco,651,neutral or dissatisfied
60491,Female,Loyal Customer,55,Business travel,Business,1974,satisfied
30435,Female,Loyal Customer,47,Personal Travel,Eco,483,neutral or dissatisfied
40694,Female,Loyal Customer,36,Business travel,Eco,599,satisfied
56629,Male,Loyal Customer,35,Business travel,Eco,997,neutral or dissatisfied
114467,Female,Loyal Customer,39,Business travel,Business,3398,neutral or dissatisfied
33079,Male,Loyal Customer,49,Personal Travel,Eco,163,satisfied
81801,Female,disloyal Customer,25,Business travel,Eco,1310,neutral or dissatisfied
80228,Female,Loyal Customer,49,Personal Travel,Eco,2153,neutral or dissatisfied
75,Female,disloyal Customer,23,Business travel,Eco,108,neutral or dissatisfied
87119,Male,Loyal Customer,62,Personal Travel,Eco,594,neutral or dissatisfied
27725,Male,Loyal Customer,53,Business travel,Business,1448,satisfied
101751,Female,Loyal Customer,48,Business travel,Business,1590,satisfied
37936,Male,Loyal Customer,57,Personal Travel,Eco,1065,neutral or dissatisfied
11698,Female,Loyal Customer,53,Business travel,Business,395,satisfied
11061,Female,Loyal Customer,48,Personal Travel,Eco,312,neutral or dissatisfied
49969,Female,disloyal Customer,80,Business travel,Business,209,neutral or dissatisfied
30036,Male,Loyal Customer,61,Business travel,Eco,148,satisfied
74330,Female,disloyal Customer,41,Business travel,Business,1242,satisfied
47412,Female,disloyal Customer,24,Business travel,Eco,588,neutral or dissatisfied
53351,Male,disloyal Customer,46,Business travel,Eco,908,neutral or dissatisfied
1926,Female,Loyal Customer,36,Business travel,Business,3166,satisfied
91516,Female,Loyal Customer,66,Personal Travel,Eco,1626,neutral or dissatisfied
37610,Female,Loyal Customer,38,Personal Travel,Eco,1005,neutral or dissatisfied
67822,Male,Loyal Customer,40,Business travel,Eco,1438,neutral or dissatisfied
83131,Male,Loyal Customer,41,Personal Travel,Eco,957,neutral or dissatisfied
75598,Female,Loyal Customer,30,Personal Travel,Eco,337,neutral or dissatisfied
37040,Male,Loyal Customer,50,Business travel,Eco,994,neutral or dissatisfied
32633,Female,Loyal Customer,32,Business travel,Eco,163,satisfied
113281,Female,Loyal Customer,34,Business travel,Business,197,satisfied
62548,Male,Loyal Customer,41,Business travel,Business,1846,satisfied
105361,Female,Loyal Customer,52,Personal Travel,Eco Plus,452,neutral or dissatisfied
83703,Male,Loyal Customer,70,Personal Travel,Eco,577,neutral or dissatisfied
11503,Female,Loyal Customer,24,Personal Travel,Eco Plus,166,neutral or dissatisfied
5397,Male,Loyal Customer,37,Personal Travel,Eco,812,neutral or dissatisfied
